EMPLEADO,C,46;ZONARUTA,C,5;NOMBRE,C,20;ORDCOB,N,4,0;RAZONSOC,C,35;DIRECCION,C,30;CODIGOCLI,C,8;FORMAPAG,C,1;NUMEROF,N,8,0;FECHAMOV,D;ENTREGAS,N,5,0;DEVOLUCION,N,5,0;FALTANTES,N,5,0;VALORUNITA,N,12,2;FEPAGO,D;CODIGOPU,C,3;NOMPU,C,15
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;7106;17/12/2010;6;0;0;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;7106;18/12/2010;10;2;0;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;7106;20/12/2010;9;1;0;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;7106;21/12/2010;6;3;0;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;7106;22/12/2010;6;0;0;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;7106;23/12/2010;6;4;0;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;7106;24/12/2010;6;0;0;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;7106;27/12/2010;6;1;0;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;7106;28/12/2010;6;1;0;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;7106;29/12/2010;6;0;0;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;7106;30/12/2010;6;3;0;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;7106;31/12/2010;6;0;0;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;;22/02/2011;10;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;;23/02/2011;10;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;;24/02/2011;10;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;;25/02/2011;10;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;;26/02/2011;13;;;800;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;;28/02/2011;10;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;;01/03/2011;10;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;;02/03/2011;10;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;;03/03/2011;10;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;;04/03/2011;10;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;;05/03/2011;13;;;800;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;;07/03/2011;10;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;;08/03/2011;10;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1510;GUSTAVO DE JESUS RAMIREZ- MERCATODO;CL 46 #12-10;SUPMER02;C;;09/03/2011;10;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PAVA CARDOZO OLIVERIO AUTOSERVICIO;CRA 16 B # 51 B 150;AUTHER01;C;;08/03/2011;6;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PAVA CARDOZO OLIVERIO AUTOSERVICIO;CRA 16 B # 51 B 150;AUTHER01;C;;09/03/2011;6;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;RENDON PATRICIA MIS-PAN LA CARIBEÐA;CRA  10 B # 47 F 05;PATREN01;C;;03/03/2011;5;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;RENDON PATRICIA MIS-PAN LA CARIBEÐA;CRA  10 B # 47 F 05;PATREN01;C;;04/03/2011;5;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;RENDON PATRICIA MIS-PAN LA CARIBEÐA;CRA  10 B # 47 F 05;PATREN01;C;;05/03/2011;10;;;800;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;RENDON PATRICIA MIS-PAN LA CARIBEÐA;CRA  10 B # 47 F 05;PATREN01;C;;07/03/2011;5;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;RENDON PATRICIA MIS-PAN LA CARIBEÐA;CRA  10 B # 47 F 05;PATREN01;C;;08/03/2011;5;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;RENDON PATRICIA MIS-PAN LA CARIBEÐA;CRA  10 B # 47 F 05;PATREN01;C;;09/03/2011;5;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PATIÐO ALBEIRO PAPELERIA SAN JORGE;CRA 22 #  47 - 11;ALBPAT01;C;;08/03/2011;7;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;PATIÐO ALBEIRO PAPELERIA SAN JORGE;CRA 22 #  47 - 11;ALBPAT01;C;;09/03/2011;7;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;VANEGAS SALAZAR OLGA MIN PIRRY;CALLE 46 # 11 C 03;MINUPI01;C;;03/03/2011;7;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;VANEGAS SALAZAR OLGA MIN PIRRY;CALLE 46 # 11 C 03;MINUPI01;C;;04/03/2011;7;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;VANEGAS SALAZAR OLGA MIN PIRRY;CALLE 46 # 11 C 03;MINUPI01;C;;05/03/2011;6;;;800;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;VANEGAS SALAZAR OLGA MIN PIRRY;CALLE 46 # 11 C 03;MINUPI01;C;;07/03/2011;7;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;VANEGAS SALAZAR OLGA MIN PIRRY;CALLE 46 # 11 C 03;MINUPI01;C;;08/03/2011;7;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;VANEGAS SALAZAR OLGA MIN PIRRY;CALLE 46 # 11 C 03;MINUPI01;C;;09/03/2011;7;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1600;KIOSKO COCA COLA LIBORIO;CR 14 # 19-30;KIOCOC01;C;;02/03/2011;9;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1600;KIOSKO COCA COLA LIBORIO;CR 14 # 19-30;KIOCOC01;C;;03/03/2011;9;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1600;KIOSKO COCA COLA LIBORIO;CR 14 # 19-30;KIOCOC01;C;;04/03/2011;9;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1600;KIOSKO COCA COLA LIBORIO;CR 14 # 19-30;KIOCOC01;C;;05/03/2011;12;;;800;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1600;KIOSKO COCA COLA LIBORIO;CR 14 # 19-30;KIOCOC01;C;;07/03/2011;9;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1600;KIOSKO COCA COLA LIBORIO;CR 14 # 19-30;KIOCOC01;C;;08/03/2011;9;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;1600;KIOSKO COCA COLA LIBORIO;CR 14 # 19-30;KIOCOC01;C;;09/03/2011;9;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;TIENDA CESAR;CRA 24 # 15 -15;TIECES01;C;;02/03/2011;3;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;TIENDA CESAR;CRA 24 # 15 -15;TIECES01;C;;03/03/2011;3;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;TIENDA CESAR;CRA 24 # 15 -15;TIECES01;C;;04/03/2011;3;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;TIENDA CESAR;CRA 24 # 15 -15;TIECES01;C;;05/03/2011;3;;;800;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;TIENDA CESAR;CRA 24 # 15 -15;TIECES01;C;;07/03/2011;3;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;TIENDA CESAR;CRA 24 # 15 -15;TIECES01;C;;08/03/2011;3;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;TIENDA CESAR;CRA 24 # 15 -15;TIECES01;C;;09/03/2011;3;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;42;SUPERTIENDA CHIPRE;CALLE 10 #11-42 PORTON CASA;SUCHIP01;C;;02/03/2011;4;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;42;SUPERTIENDA CHIPRE;CALLE 10 #11-42 PORTON CASA;SUCHIP01;C;;03/03/2011;4;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;42;SUPERTIENDA CHIPRE;CALLE 10 #11-42 PORTON CASA;SUCHIP01;C;;04/03/2011;4;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;42;SUPERTIENDA CHIPRE;CALLE 10 #11-42 PORTON CASA;SUCHIP01;C;;05/03/2011;4;;;800;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;42;SUPERTIENDA CHIPRE;CALLE 10 #11-42 PORTON CASA;SUCHIP01;C;;07/03/2011;4;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;42;SUPERTIENDA CHIPRE;CALLE 10 #11-42 PORTON CASA;SUCHIP01;C;;08/03/2011;4;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;42;SUPERTIENDA CHIPRE;CALLE 10 #11-42 PORTON CASA;SUCHIP01;C;;09/03/2011;4;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;22;MISCELANEA LA ESTACION;CR 23 #40 88;MISEST01;C;;03/03/2011;2;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;22;MISCELANEA LA ESTACION;CR 23 #40 88;MISEST01;C;;04/03/2011;2;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;22;MISCELANEA LA ESTACION;CR 23 #40 88;MISEST01;C;;05/03/2011;2;;;800;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;22;MISCELANEA LA ESTACION;CR 23 #40 88;MISEST01;C;;07/03/2011;2;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;22;MISCELANEA LA ESTACION;CR 23 #40 88;MISEST01;C;;08/03/2011;2;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;22;MISCELANEA LA ESTACION;CR 23 #40 88;MISEST01;C;;09/03/2011;2;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;GIRALDO JUAN CARLOS RAP PRIMAVERA;CALLE 49 #  19 -110;RAPPRI01;C;;07/03/2011;3;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;GIRALDO JUAN CARLOS RAP PRIMAVERA;CALLE 49 #  19 -110;RAPPRI01;C;;08/03/2011;3;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;GIRALDO JUAN CARLOS RAP PRIMAVERA;CALLE 49 #  19 -110;RAPPRI01;C;;09/03/2011;3;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;401;ABUNDANCIA EL MERCADO;CR 20 #46A 09;ABUMER01;C;;02/02/2011;5;;;525;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;QUINTERO OSCAR CAFETERIA;CRA  19 # 27-67;OSCQUI01;C;;09/09/2010;12;2;0;0;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;QUINTERO OSCAR CAFETERIA;CRA  19 # 27-67;OSCQUI01;C;;16/09/2010;6;4;0;0;;NDI;Q HUBO
ALEXANDER DURANGO GARCIA;ZC002;ZONA COBRO 2;0;QUINTERO OSCAR CAFETERIA;CRA  19 # 27-67;OSCQUI01;C;;22/09/2010;7;5;0;0;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;1570;TIENDA MIXTA EL GORDO;CL 28 # 14-02;TIEGOR01;C;;01/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;1570;TIENDA MIXTA EL GORDO;CL 28 # 14-02;TIEGOR01;C;;02/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;1570;TIENDA MIXTA EL GORDO;CL 28 # 14-02;TIEGOR01;C;;03/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;1570;TIENDA MIXTA EL GORDO;CL 28 # 14-02;TIEGOR01;C;;04/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;1570;TIENDA MIXTA EL GORDO;CL 28 # 14-02;TIEGOR01;C;;05/03/2011;4;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;1570;TIENDA MIXTA EL GORDO;CL 28 # 14-02;TIEGOR01;C;;07/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;1570;TIENDA MIXTA EL GORDO;CL 28 # 14-02;TIEGOR01;C;;08/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;1570;TIENDA MIXTA EL GORDO;CL 28 # 14-02;TIEGOR01;C;;09/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;OSPINA JULIAN TIENDA LA PELUSA;CRA 15 # 30-25 TIENDA LA PELUS;TIEPEL01;C;;01/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;OSPINA JULIAN TIENDA LA PELUSA;CRA 15 # 30-25 TIENDA LA PELUS;TIEPEL01;C;;02/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;OSPINA JULIAN TIENDA LA PELUSA;CRA 15 # 30-25 TIENDA LA PELUS;TIEPEL01;C;;03/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;OSPINA JULIAN TIENDA LA PELUSA;CRA 15 # 30-25 TIENDA LA PELUS;TIEPEL01;C;;04/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;OSPINA JULIAN TIENDA LA PELUSA;CRA 15 # 30-25 TIENDA LA PELUS;TIEPEL01;C;;05/03/2011;2;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;OSPINA JULIAN TIENDA LA PELUSA;CRA 15 # 30-25 TIENDA LA PELUS;TIEPEL01;C;;07/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;OSPINA JULIAN TIENDA LA PELUSA;CRA 15 # 30-25 TIENDA LA PELUS;TIEPEL01;C;;08/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;OSPINA JULIAN TIENDA LA PELUSA;CRA 15 # 30-25 TIENDA LA PELUS;TIEPEL01;C;;09/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;BUITRAGO G. JOSE ULISES CIG. LA INA;CALLE 27 # 16-07  CIG. LA INA;ABUINA01;C;;01/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;BUITRAGO G. JOSE ULISES CIG. LA INA;CALLE 27 # 16-07  CIG. LA INA;ABUINA01;C;;02/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;BUITRAGO G. JOSE ULISES CIG. LA INA;CALLE 27 # 16-07  CIG. LA INA;ABUINA01;C;;03/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;BUITRAGO G. JOSE ULISES CIG. LA INA;CALLE 27 # 16-07  CIG. LA INA;ABUINA01;C;;04/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;BUITRAGO G. JOSE ULISES CIG. LA INA;CALLE 27 # 16-07  CIG. LA INA;ABUINA01;C;;05/03/2011;4;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;BUITRAGO G. JOSE ULISES CIG. LA INA;CALLE 27 # 16-07  CIG. LA INA;ABUINA01;C;;07/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;BUITRAGO G. JOSE ULISES CIG. LA INA;CALLE 27 # 16-07  CIG. LA INA;ABUINA01;C;;08/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;BUITRAGO G. JOSE ULISES CIG. LA INA;CALLE 27 # 16-07  CIG. LA INA;ABUINA01;C;;09/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;SALAZAR MARTHA LUCIA MIS ROJA;CALLE 27 # 14-64 MIS EST.ROJA;MISROJ01;C;;01/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;SALAZAR MARTHA LUCIA MIS ROJA;CALLE 27 # 14-64 MIS EST.ROJA;MISROJ01;C;;02/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;SALAZAR MARTHA LUCIA MIS ROJA;CALLE 27 # 14-64 MIS EST.ROJA;MISROJ01;C;;03/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;SALAZAR MARTHA LUCIA MIS ROJA;CALLE 27 # 14-64 MIS EST.ROJA;MISROJ01;C;;04/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;SALAZAR MARTHA LUCIA MIS ROJA;CALLE 27 # 14-64 MIS EST.ROJA;MISROJ01;C;;05/03/2011;4;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;SALAZAR MARTHA LUCIA MIS ROJA;CALLE 27 # 14-64 MIS EST.ROJA;MISROJ01;C;;07/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;SALAZAR MARTHA LUCIA MIS ROJA;CALLE 27 # 14-64 MIS EST.ROJA;MISROJ01;C;;08/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;SALAZAR MARTHA LUCIA MIS ROJA;CALLE 27 # 14-64 MIS EST.ROJA;MISROJ01;C;;09/03/2011;4;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;CEVALLOS GIRALDO GLADYS LIB ABACO;CRA 21 # 26-53 LIBRERIA ABACO;LIBABA01;C;;01/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;CEVALLOS GIRALDO GLADYS LIB ABACO;CRA 21 # 26-53 LIBRERIA ABACO;LIBABA01;C;;02/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;CEVALLOS GIRALDO GLADYS LIB ABACO;CRA 21 # 26-53 LIBRERIA ABACO;LIBABA01;C;;03/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;CEVALLOS GIRALDO GLADYS LIB ABACO;CRA 21 # 26-53 LIBRERIA ABACO;LIBABA01;C;;04/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;CEVALLOS GIRALDO GLADYS LIB ABACO;CRA 21 # 26-53 LIBRERIA ABACO;LIBABA01;C;;05/03/2011;2;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;CEVALLOS GIRALDO GLADYS LIB ABACO;CRA 21 # 26-53 LIBRERIA ABACO;LIBABA01;C;;07/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;CEVALLOS GIRALDO GLADYS LIB ABACO;CRA 21 # 26-53 LIBRERIA ABACO;LIBABA01;C;;08/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;CEVALLOS GIRALDO GLADYS LIB ABACO;CRA 21 # 26-53 LIBRERIA ABACO;LIBABA01;C;;09/03/2011;2;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;AGUIRRE MARTHA LUCIA TIEN 24;CRA 24 # 26-53;TIEN2401;C;;01/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;AGUIRRE MARTHA LUCIA TIEN 24;CRA 24 # 26-53;TIEN2401;C;;02/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;AGUIRRE MARTHA LUCIA TIEN 24;CRA 24 # 26-53;TIEN2401;C;;03/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;AGUIRRE MARTHA LUCIA TIEN 24;CRA 24 # 26-53;TIEN2401;C;;04/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;AGUIRRE MARTHA LUCIA TIEN 24;CRA 24 # 26-53;TIEN2401;C;;05/03/2011;5;;;800;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;AGUIRRE MARTHA LUCIA TIEN 24;CRA 24 # 26-53;TIEN2401;C;;07/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;AGUIRRE MARTHA LUCIA TIEN 24;CRA 24 # 26-53;TIEN2401;C;;08/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;AGUIRRE MARTHA LUCIA TIEN 24;CRA 24 # 26-53;TIEN2401;C;;09/03/2011;5;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MEJIA W. ALBERTO RAPITIEN.EL BOSQUE;CALLE 12 # 25-48;RAPBOS01;C;;01/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MEJIA W. ALBERTO RAPITIEN.EL BOSQUE;CALLE 12 # 25-48;RAPBOS01;C;;02/03/2011;3;;;525;;NDI;Q HUBO
GEOVANNY ABRIL;ZC05;ZONA COBRO 5;0;MEJIA W. ALBERTO RAPITIEN.EL BOSQUE;CALLE 12 # 25-48;RAPBOS01;C;;03/03/2011;3;;;525;;NDI;Q HUBO
